Image name,Risk of macular edema
IMAGE_02110.jpg,0
IMAGE_00507.jpg,0
IMAGE_00721.png,0
IMAGE_00648.png,0
IMAGE_01849.jpg,1
IMAGE_00115.jpg,0
IMAGE_00526.png,0
IMAGE_02183.jpg,0
IMAGE_00792.png,0
IMAGE_00407.jpg,1
IMAGE_00041.jpg,0
IMAGE_00595.png,0
IMAGE_01737.jpg,0
IMAGE_00441.jpg,0
IMAGE_00916.png,0
IMAGE_01135.png,0
IMAGE_00841.png,0
IMAGE_01509.png,0
IMAGE_00189.jpg,1
IMAGE_01387.png,0
IMAGE_01885.jpg,0
IMAGE_00192.jpg,1
IMAGE_00616.png,0
IMAGE_00854.png,0
IMAGE_00609.png,0
IMAGE_00396.jpg,0
IMAGE_01761.jpg,0
IMAGE_01864.jpg,0
IMAGE_01047.png,0
IMAGE_01917.jpg,0
IMAGE_00341.jpg,1
IMAGE_00410.jpg,1
IMAGE_00500.jpg,0
IMAGE_01552.png,1
IMAGE_01129.png,0
IMAGE_00426.jpg,1
IMAGE_00772.png,0
IMAGE_01296.png,0
IMAGE_00367.jpg,0
IMAGE_01794.jpg,0
IMAGE_00758.png,0
IMAGE_01400.png,0
IMAGE_00071.jpg,1
IMAGE_01811.jpg,0
IMAGE_01759.jpg,0
IMAGE_01075.png,0
IMAGE_00917.png,0
IMAGE_01093.png,0
IMAGE_01278.png,0
IMAGE_00746.png,0
IMAGE_00205.jpg,1
IMAGE_01996.jpg,0
IMAGE_00371.jpg,0
IMAGE_00768.png,0
IMAGE_02057.jpg,0
IMAGE_00286.jpg,0
IMAGE_00786.png,0
IMAGE_01178.png,0
IMAGE_01072.png,0
IMAGE_00997.png,0
IMAGE_01256.png,0
IMAGE_02205.jpg,0
IMAGE_01010.png,0
IMAGE_00578.png,0
IMAGE_01099.png,0
IMAGE_00066.jpg,1
IMAGE_00488.jpg,1
IMAGE_00539.png,0
IMAGE_01233.png,0
IMAGE_00864.png,0
IMAGE_01795.jpg,0
IMAGE_01474.png,1
IMAGE_01524.png,0
IMAGE_00165.jpg,1
IMAGE_01680.jpg,0
IMAGE_01208.png,0
IMAGE_02132.jpg,0
IMAGE_01806.jpg,0
IMAGE_00470.jpg,1
IMAGE_01441.png,0
IMAGE_01046.png,0
IMAGE_01696.jpg,0
IMAGE_00277.jpg,0
IMAGE_01045.png,0
IMAGE_01310.png,0
IMAGE_00379.jpg,1
IMAGE_00275.jpg,0
IMAGE_00194.jpg,1
IMAGE_00656.png,0
IMAGE_01445.png,0
IMAGE_00357.jpg,0
IMAGE_00023.jpg,1
IMAGE_02032.jpg,0
IMAGE_00438.jpg,1
IMAGE_01355.png,0
IMAGE_01440.png,0
IMAGE_00088.jpg,1
IMAGE_00216.jpg,1
IMAGE_02001.jpg,0
IMAGE_00970.png,0
IMAGE_01404.png,0
IMAGE_01149.png,0
IMAGE_00176.jpg,1
IMAGE_00929.png,0
IMAGE_00080.jpg,1
IMAGE_00303.jpg,0
IMAGE_01807.jpg,0
IMAGE_01517.png,0
IMAGE_00716.png,0
IMAGE_00308.jpg,0
IMAGE_00296.jpg,0
IMAGE_01340.png,0
IMAGE_02012.jpg,0
IMAGE_01809.jpg,0
IMAGE_02040.jpg,0
IMAGE_01446.png,0
IMAGE_00397.jpg,1
IMAGE_00033.jpg,1
IMAGE_00138.jpg,1
IMAGE_00741.png,0
IMAGE_01468.png,0
IMAGE_02011.jpg,0
IMAGE_01170.png,0
IMAGE_00928.png,0
IMAGE_01702.jpg,0
IMAGE_01769.jpg,0
IMAGE_00596.png,0
IMAGE_00963.png,1
IMAGE_00532.png,1
IMAGE_01659.jpg,0
IMAGE_02155.jpg,0
IMAGE_01789.jpg,0
IMAGE_01055.png,0
IMAGE_00099.jpg,1
IMAGE_02160.jpg,0
IMAGE_00187.jpg,1
IMAGE_00377.jpg,0
IMAGE_01290.png,0
IMAGE_01265.png,0
IMAGE_00664.png,0
IMAGE_01180.png,0
IMAGE_00031.jpg,1
IMAGE_01502.png,0
IMAGE_02164.jpg,0
IMAGE_00376.jpg,0
IMAGE_01566.png,1
IMAGE_01348.png,0
IMAGE_01451.png,0
IMAGE_01379.png,0
IMAGE_01741.jpg,0
IMAGE_02094.jpg,0
IMAGE_01119.png,0
IMAGE_01935.jpg,0
IMAGE_01435.png,1
IMAGE_01594.jpg,0
IMAGE_00065.jpg,1
IMAGE_01910.jpg,0
IMAGE_00326.jpg,1
IMAGE_02246.jpg,0
IMAGE_00603.png,0
IMAGE_01200.png,0
IMAGE_01014.png,0
IMAGE_00027.jpg,1
IMAGE_00198.jpg,1
IMAGE_00084.jpg,0
IMAGE_02212.jpg,0
IMAGE_01656.jpg,0
IMAGE_01162.png,0
IMAGE_01715.jpg,0
IMAGE_01511.png,1
IMAGE_02194.jpg,0
IMAGE_01041.png,0
IMAGE_00845.png,0
IMAGE_02089.jpg,0
IMAGE_00894.png,0
IMAGE_01401.png,0
IMAGE_00321.jpg,0
IMAGE_00122.jpg,1
IMAGE_02037.jpg,0
IMAGE_00702.png,0
IMAGE_00518.png,0
IMAGE_01705.jpg,0
IMAGE_01661.jpg,0
IMAGE_01327.png,0
IMAGE_01429.png,1
IMAGE_01787.jpg,0
IMAGE_01011.png,0
IMAGE_01873.jpg,0
IMAGE_00504.jpg,1
IMAGE_01939.jpg,0
IMAGE_00121.jpg,1
IMAGE_02239.jpg,0
IMAGE_00748.png,0
IMAGE_01234.png,0
IMAGE_00937.png,0
IMAGE_01684.jpg,0
IMAGE_01274.png,0
IMAGE_00295.jpg,0
IMAGE_01687.jpg,0
IMAGE_01852.jpg,0
IMAGE_00218.jpg,1
IMAGE_02062.jpg,0
IMAGE_00247.jpg,0
IMAGE_00767.png,0
IMAGE_01812.jpg,0
IMAGE_01427.png,0
IMAGE_01152.png,0
IMAGE_01414.png,0
IMAGE_02238.jpg,0
IMAGE_02167.jpg,1
IMAGE_00149.jpg,1
IMAGE_00239.jpg,1
IMAGE_00791.png,0
IMAGE_00372.jpg,1
IMAGE_01493.png,0
IMAGE_01835.jpg,0
IMAGE_02026.jpg,0
IMAGE_00134.jpg,1
IMAGE_01475.png,1
IMAGE_00700.png,0
IMAGE_02036.jpg,0
IMAGE_00649.png,0
IMAGE_00912.png,0
IMAGE_02133.jpg,0
IMAGE_00481.jpg,1
IMAGE_00054.jpg,0
IMAGE_01533.png,1
IMAGE_01091.png,0
IMAGE_01444.png,1
IMAGE_01257.png,0
IMAGE_00724.png,0
IMAGE_00236.jpg,1
IMAGE_00749.png,0
IMAGE_00631.png,0
IMAGE_01330.png,0
IMAGE_01804.jpg,0
IMAGE_00311.jpg,0
IMAGE_00348.jpg,1
IMAGE_01953.jpg,0
IMAGE_00257.jpg,0
IMAGE_00358.jpg,0
IMAGE_00574.png,1
IMAGE_00483.jpg,1
IMAGE_01305.png,0
IMAGE_01241.png,1
IMAGE_00628.png,0
IMAGE_00996.png,0
IMAGE_00856.png,0
IMAGE_00047.jpg,0
IMAGE_01071.png,0
IMAGE_01343.png,0
IMAGE_00635.png,0
IMAGE_00280.jpg,1
IMAGE_01596.jpg,0
IMAGE_01000.png,0
IMAGE_01518.png,1
IMAGE_00069.jpg,0
IMAGE_01288.png,0
IMAGE_01896.jpg,0
IMAGE_00353.jpg,0
IMAGE_00167.jpg,0
IMAGE_01788.jpg,0
IMAGE_00314.jpg,0
IMAGE_01676.jpg,0
IMAGE_01125.png,0
IMAGE_01212.png,0
IMAGE_01673.jpg,0
IMAGE_00795.png,0
IMAGE_00316.jpg,0
IMAGE_01052.png,0
IMAGE_00867.png,0
IMAGE_01384.png,0
IMAGE_01339.png,0
IMAGE_00364.jpg,1
IMAGE_01525.png,1
IMAGE_01913.jpg,0
IMAGE_01019.png,0
IMAGE_00915.png,0
IMAGE_00704.png,0
IMAGE_01322.png,0
IMAGE_02085.jpg,0
IMAGE_00709.png,0
IMAGE_01641.jpg,0
IMAGE_00865.png,0
IMAGE_00329.jpg,0
IMAGE_00288.jpg,1
IMAGE_00168.jpg,1
IMAGE_02095.jpg,0
IMAGE_00550.png,1
IMAGE_01685.jpg,0
IMAGE_00146.jpg,1
IMAGE_02058.jpg,0
IMAGE_02198.jpg,0
IMAGE_00902.png,0
IMAGE_01829.jpg,0
IMAGE_00558.png,0
IMAGE_01292.png,0
IMAGE_01240.png,1
IMAGE_00672.png,0
IMAGE_01460.png,0
IMAGE_01155.png,1
IMAGE_00017.jpg,1
IMAGE_00871.png,0
IMAGE_00421.jpg,1
IMAGE_01294.png,0
IMAGE_00519.png,0
IMAGE_01022.png,0
IMAGE_00157.jpg,1
IMAGE_01342.png,0
IMAGE_00124.jpg,1
IMAGE_01250.png,0
IMAGE_01189.png,0
IMAGE_02053.jpg,0
IMAGE_01958.jpg,0
IMAGE_00032.jpg,1
IMAGE_00452.jpg,0
IMAGE_02113.jpg,0
IMAGE_01916.jpg,0
IMAGE_00083.jpg,1
IMAGE_01993.jpg,0
IMAGE_00859.png,0
IMAGE_00173.jpg,1
IMAGE_01268.png,1
IMAGE_01505.png,0
IMAGE_00511.png,0
IMAGE_01785.jpg,0
IMAGE_00545.png,0
IMAGE_01172.png,0
IMAGE_00048.jpg,1
IMAGE_00337.jpg,0
IMAGE_01186.png,0
IMAGE_00731.png,0
IMAGE_02173.jpg,0
IMAGE_01991.jpg,0
IMAGE_00560.png,0
IMAGE_01515.png,0
IMAGE_00081.jpg,1
IMAGE_02029.jpg,0
IMAGE_01060.png,0
IMAGE_00085.jpg,1
IMAGE_00155.jpg,1
IMAGE_00960.png,1
IMAGE_01930.jpg,0
IMAGE_01727.jpg,0
IMAGE_01085.png,1
IMAGE_01402.png,0
IMAGE_01020.png,0
IMAGE_02111.jpg,0
IMAGE_01634.jpg,0
IMAGE_00692.png,0
IMAGE_00723.png,0
IMAGE_02075.jpg,0
IMAGE_00800.png,0
IMAGE_00102.jpg,0
IMAGE_01005.png,1
IMAGE_01531.png,0
IMAGE_01920.jpg,0
IMAGE_01334.png,0
IMAGE_00442.jpg,1
IMAGE_02107.jpg,0
IMAGE_00732.png,0
IMAGE_01880.jpg,0
IMAGE_00826.png,0
IMAGE_00972.png,0
IMAGE_01341.png,0
IMAGE_01681.jpg,0
IMAGE_00879.png,0
IMAGE_00304.jpg,0
IMAGE_02134.jpg,0
IMAGE_01754.jpg,0
IMAGE_01287.png,0
IMAGE_01498.png,0
IMAGE_02072.jpg,0
IMAGE_01160.png,0
IMAGE_01136.png,0
IMAGE_01191.png,0
IMAGE_00553.png,0
IMAGE_00769.png,0
IMAGE_01757.jpg,0
IMAGE_00127.jpg,1
IMAGE_01110.png,0
IMAGE_00897.png,0
IMAGE_00174.jpg,1
IMAGE_00853.png,0
IMAGE_00955.png,0
IMAGE_00701.png,0
IMAGE_00423.jpg,1
IMAGE_00158.jpg,1
IMAGE_00070.jpg,0
IMAGE_01086.png,1
IMAGE_00325.jpg,0
IMAGE_00593.png,0
IMAGE_00233.jpg,1
IMAGE_00515.png,0
IMAGE_02013.jpg,0
IMAGE_02097.jpg,0
IMAGE_01644.jpg,0
IMAGE_01895.jpg,0
IMAGE_00655.png,0
IMAGE_00788.png,0
IMAGE_01253.png,0
IMAGE_00514.png,1
IMAGE_00570.png,1
IMAGE_01242.png,0
IMAGE_01370.png,0
IMAGE_01177.png,0
IMAGE_02204.jpg,0
IMAGE_00663.png,0
IMAGE_01519.png,1
IMAGE_02242.jpg,0
IMAGE_01945.jpg,0
IMAGE_02086.jpg,0
IMAGE_01616.jpg,0
IMAGE_01562.png,0
IMAGE_00989.png,0
IMAGE_00461.jpg,1
IMAGE_01399.png,0
IMAGE_01780.jpg,0
IMAGE_00938.png,0
IMAGE_00169.jpg,1
IMAGE_00542.png,0
IMAGE_01999.jpg,0
IMAGE_01898.jpg,0
IMAGE_00557.png,0
IMAGE_00646.png,0
IMAGE_00667.png,0
IMAGE_01557.png,0
IMAGE_01796.jpg,0
IMAGE_01998.jpg,0
IMAGE_00630.png,0
IMAGE_01940.jpg,0
IMAGE_00910.png,0
IMAGE_01204.png,0
IMAGE_00044.jpg,0
IMAGE_01235.png,0
IMAGE_01957.jpg,0
IMAGE_01377.png,0
IMAGE_01793.jpg,0
IMAGE_02187.jpg,0
IMAGE_01185.png,0
IMAGE_01231.png,0
IMAGE_01124.png,0
IMAGE_01740.jpg,0
IMAGE_01743.jpg,0
IMAGE_00979.png,1
IMAGE_01987.jpg,0
IMAGE_00137.jpg,1
IMAGE_01054.png,0
IMAGE_01362.png,0
IMAGE_01537.png,0
IMAGE_00523.png,0
IMAGE_00693.png,0
IMAGE_00385.jpg,1
IMAGE_00240.jpg,0
IMAGE_01703.jpg,0
IMAGE_01063.png,0
IMAGE_01861.jpg,0
IMAGE_00195.jpg,1
IMAGE_01781.jpg,0
IMAGE_02118.jpg,0
IMAGE_00909.png,0
IMAGE_01114.png,0
IMAGE_01489.png,1
IMAGE_01308.png,0
IMAGE_00390.jpg,1
IMAGE_01118.png,0
IMAGE_01507.png,1
IMAGE_01318.png,0
IMAGE_00602.png,0
IMAGE_01230.png,1
IMAGE_00567.png,0
IMAGE_01299.png,1
IMAGE_00759.png,0
IMAGE_01831.jpg,0
IMAGE_01836.jpg,0
IMAGE_00386.jpg,1
IMAGE_00394.jpg,1
IMAGE_02100.jpg,0
IMAGE_00857.png,0
IMAGE_00248.jpg,0
IMAGE_02015.jpg,0
IMAGE_00986.png,1
IMAGE_00005.jpg,1
IMAGE_01539.png,0
IMAGE_01006.png,1
IMAGE_00210.jpg,1
IMAGE_01933.jpg,0
IMAGE_00188.jpg,1
IMAGE_00907.png,0
IMAGE_01439.png,1
IMAGE_01512.png,0
IMAGE_00123.jpg,0
IMAGE_00687.png,0
IMAGE_01349.png,0
IMAGE_01199.png,0
IMAGE_00130.jpg,1
IMAGE_00711.png,0
IMAGE_01875.jpg,0
IMAGE_01066.png,0
IMAGE_01668.jpg,0
IMAGE_01083.png,0
IMAGE_00738.png,0
IMAGE_00273.jpg,0
IMAGE_01863.jpg,0
IMAGE_01742.jpg,0
IMAGE_01688.jpg,0
IMAGE_01252.png,0
IMAGE_01837.jpg,0
IMAGE_01721.jpg,0
IMAGE_01462.png,0
IMAGE_02109.jpg,0
IMAGE_01499.png,0
IMAGE_00978.png,1
IMAGE_01620.jpg,0
IMAGE_01669.jpg,0
IMAGE_01682.jpg,0
IMAGE_01389.png,1
IMAGE_02215.jpg,0
IMAGE_01480.png,0
IMAGE_00335.jpg,0
IMAGE_00331.jpg,0
IMAGE_01264.png,1
IMAGE_01678.jpg,0
IMAGE_00444.jpg,0
IMAGE_01724.jpg,0
IMAGE_00022.jpg,1
IMAGE_00728.png,0
IMAGE_00961.png,0
IMAGE_01131.png,0
IMAGE_00629.png,0
IMAGE_01126.png,0
IMAGE_01082.png,0
IMAGE_01209.png,0
IMAGE_01437.png,0
IMAGE_00301.jpg,0
IMAGE_01123.png,0
IMAGE_01012.png,0
IMAGE_01319.png,1
IMAGE_01121.png,0
IMAGE_00622.png,1
IMAGE_00765.png,0
IMAGE_00021.jpg,1
IMAGE_01862.jpg,0
IMAGE_00008.jpg,1
IMAGE_00256.jpg,0
IMAGE_00448.jpg,1
IMAGE_01927.jpg,0
IMAGE_00420.jpg,1
IMAGE_01632.jpg,0
IMAGE_01995.jpg,0
IMAGE_00940.png,0
IMAGE_02151.jpg,0
IMAGE_01358.png,0
IMAGE_00750.png,0
IMAGE_01080.png,1
IMAGE_01142.png,0
IMAGE_00858.png,0
IMAGE_01229.png,0
IMAGE_01726.jpg,0
IMAGE_01249.png,1
IMAGE_01911.jpg,0
IMAGE_02112.jpg,0
IMAGE_01033.png,0
IMAGE_02065.jpg,0
IMAGE_00884.png,0
IMAGE_01712.jpg,0
IMAGE_01723.jpg,0
IMAGE_00451.jpg,0
IMAGE_02088.jpg,0
IMAGE_00402.jpg,0
IMAGE_01942.jpg,0
IMAGE_01716.jpg,0
IMAGE_01297.png,1
IMAGE_01064.png,0
IMAGE_00336.jpg,0
IMAGE_01338.png,0
IMAGE_01750.jpg,0
IMAGE_00079.jpg,0
IMAGE_01694.jpg,0
IMAGE_01937.jpg,0
IMAGE_01838.jpg,0
IMAGE_01425.png,0
